ListingID,Neighbourhood,Walking time (mins),rank
33084722,Wan Chai,5.0,6.0
33119556,Wan Chai,11.6,39.0
33144761,Wan Chai,21.2,87.0
33149869,Wan Chai,7.6,19.0
33170826,Wan Chai,6.6,14.0
33171064,Wan Chai,6.2,12.0
33171259,Wan Chai,4.4,3.0
33179022,Wan Chai,17.4,68.0
33179142,Wan Chai,6.8,15.0
33195942,Wan Chai,9.2,27.0
33200026,Wan Chai,8.6,24.0
33237197,Wan Chai,7.6,19.0
33277753,Wan Chai,4.8,5.0
33317881,Wan Chai,6.8,15.0
33318301,Wan Chai,35.2,126.0
33323180,Wan Chai,6.4,13.0
33330710,Wan Chai,16.2,62.0
33335537,Wan Chai,6.8,15.0
33374229,Wan Chai,14.8,55.0
33379235,Wan Chai,5.0,6.0
33382864,Wan Chai,6.8,15.0
33390164,Wan Chai,8.4,23.0
33409314,Wan Chai,17.2,67.0
33416031,Wan Chai,14.2,52.0
33416422,Wan Chai,6.0,11.0
33420843,Wan Chai,6.8,15.0
33435754,Wan Chai,15.6,59.0
33439056,Wan Chai,10.6,34.0
33442209,Wan Chai,16.2,62.0
33474354,Wan Chai,5.4,8.0
33476587,Wan Chai,20.6,84.0
33480801,Wan Chai,20.8,85.0
33499188,Wan Chai,10.4,33.0
33536044,Wan Chai,6.8,15.0
33563700,Wan Chai,5.4,8.0
33571944,Wan Chai,49.8,147.0
33591332,Wan Chai,4.8,5.0
33603681,Wan Chai,50.0,148.0
33619515,Wan Chai,5.2,7.0
33643269,Wan Chai,9.6,29.0
33644700,Wan Chai,10.0,31.0
33645050,Wan Chai,15.4,58.0
33692431,Wan Chai,8.8,25.0
33700562,Wan Chai,19.6,79.0
33702846,Wan Chai,9.2,27.0
33707278,Wan Chai,50.0,148.0
33716581,Wan Chai,23.4,98.0
33719104,Wan Chai,18.8,75.0
33730157,Wan Chai,5.4,8.0
33734331,Wan Chai,51.0,151.0
33734509,Wan Chai,7.8,20.0
33734772,Wan Chai,10.8,35.0
33735012,Wan Chai,8.6,24.0
33739045,Wan Chai,17.6,69.0
33751314,Wan Chai,8.0,21.0
33755304,Wan Chai,16.4,63.0
33757137,Wan Chai,52.4,154.0
33757554,Wan Chai,22.6,94.0
33764823,Wan Chai,14.0,51.0
33765278,Wan Chai,8.2,22.0
33786415,Wan Chai,6.4,13.0
33793233,Wan Chai,6.2,12.0
33793932,Wan Chai,6.4,13.0
33797998,Wan Chai,18.8,75.0
33800995,Wan Chai,10.4,33.0
33808812,Wan Chai,7.2,17.0
33811759,Wan Chai,8.2,22.0
33818880,Wan Chai,9.6,29.0
33819952,Wan Chai,49.0,143.0
33820924,Wan Chai,49.6,146.0
33825765,Wan Chai,6.0,11.0
33827353,Wan Chai,4.4,3.0
33837721,Wan Chai,20.0,81.0
33842134,Wan Chai,5.8,10.0
33842139,Wan Chai,8.4,23.0
33874046,Wan Chai,8.0,21.0
33883204,Wan Chai,10.6,34.0
33886483,Wan Chai,50.0,148.0
33886495,Wan Chai,52.0,153.0
33887341,Wan Chai,8.4,23.0
33887784,Wan Chai,48.8,142.0
33893203,Wan Chai,8.8,25.0
33895642,Wan Chai,50.0,148.0
33914651,Wan Chai,7.4,18.0
33916944,Wan Chai,6.4,13.0
33918381,Wan Chai,20.0,81.0
33919075,Wan Chai,21.8,90.0
33923167,Wan Chai,50.0,148.0
33923889,Wan Chai,39.8,131.0
33930845,Wan Chai,6.6,14.0
33954872,Wan Chai,4.8,5.0
33954912,Wan Chai,6.8,15.0
33954927,Wan Chai,7.4,18.0
33954935,Wan Chai,6.8,15.0
33954942,Wan Chai,5.0,6.0
33956224,Wan Chai,4.8,5.0
33957109,Wan Chai,20.0,81.0
33974030,Wan Chai,16.4,63.0
33974866,Wan Chai,8.2,22.0
33980464,Wan Chai,20.2,82.0
33984691,Wan Chai,4.4,3.0
34001790,Wan Chai,20.2,82.0
34009682,Wan Chai,7.2,17.0
34012802,Wan Chai,8.8,25.0
34017065,Wan Chai,8.6,24.0
34034907,Wan Chai,11.8,40.0
34045037,Wan Chai,17.0,66.0
34046139,Wan Chai,48.0,139.0
34069156,Wan Chai,64.0,157.0
34069403,Wan Chai,9.8,30.0
34073753,Wan Chai,5.0,6.0
34102313,Wan Chai,18.4,73.0
34107547,Wan Chai,6.6,14.0
34108115,Wan Chai,4.8,5.0
34108310,Wan Chai,8.2,22.0
34114046,Wan Chai,8.8,25.0
34123831,Wan Chai,19.8,80.0
34125317,Wan Chai,10.4,33.0
34126192,Wan Chai,6.4,13.0
34132529,Wan Chai,7.8,20.0
34132870,Wan Chai,10.6,34.0
34156573,Wan Chai,5.0,6.0
34165709,Wan Chai,7.6,19.0
34165901,Wan Chai,4.6,4.0
34167041,Wan Chai,11.4,38.0
34174884,Wan Chai,5.2,7.0
34186159,Wan Chai,6.4,13.0
34194346,Wan Chai,4.8,5.0
34210608,Wan Chai,17.2,67.0
34210615,Wan Chai,6.4,13.0
34260177,Wan Chai,9.4,28.0
34260372,Wan Chai,11.4,38.0
34260611,Wan Chai,12.8,45.0
34261302,Wan Chai,7.4,18.0
34261473,Wan Chai,9.8,30.0
34265735,Wan Chai,5.0,6.0
34273226,Wan Chai,6.4,13.0
34276575,Wan Chai,9.8,30.0
34280073,Wan Chai,7.2,17.0
34287310,Wan Chai,10.4,33.0
34288876,Wan Chai,4.6,4.0
34289594,Wan Chai,6.0,11.0
34289804,Wan Chai,6.0,11.0
34290320,Wan Chai,4.8,5.0
34290669,Wan Chai,6.2,12.0
34290848,Wan Chai,11.2,37.0
34291007,Wan Chai,7.0,16.0
34291096,Wan Chai,6.8,15.0
34291449,Wan Chai,6.0,11.0
34291936,Wan Chai,4.2,2.0
34317254,Wan Chai,50.0,148.0
34320058,Wan Chai,51.0,151.0
34322203,Wan Chai,9.6,29.0
34324137,Wan Chai,36.8,130.0
34324328,Wan Chai,4.8,5.0
34324702,Wan Chai,50.0,148.0
34325536,Wan Chai,48.0,139.0
34325989,Wan Chai,10.0,31.0
34331235,Wan Chai,10.0,31.0
34343689,Wan Chai,24.2,102.0
34344010,Wan Chai,10.2,32.0
34346302,Wan Chai,4.2,2.0
34346385,Wan Chai,9.6,29.0
34348954,Wan Chai,47.0,136.0
34354887,Wan Chai,49.6,146.0
34357478,Wan Chai,6.6,14.0
34360241,Wan Chai,8.4,23.0
34373863,Wan Chai,7.0,16.0
34380085,Wan Chai,52.6,155.0
34381818,Wan Chai,10.8,35.0
34382348,Wan Chai,11.8,40.0
34384025,Wan Chai,20.2,82.0
34387792,Wan Chai,48.0,139.0
34401942,Wan Chai,49.0,143.0
34405251,Wan Chai,49.0,143.0
34409955,Wan Chai,47.0,136.0
34424841,Wan Chai,49.0,143.0
34424850,Wan Chai,51.0,151.0
34425033,Wan Chai,49.8,147.0
34426058,Wan Chai,9.6,29.0
34429657,Wan Chai,12.8,45.0
34433586,Wan Chai,48.0,139.0
34435482,Wan Chai,5.6,9.0
34449929,Wan Chai,5.6,9.0
34459548,Wan Chai,22.6,94.0
34466350,Wan Chai,49.8,147.0
34466817,Wan Chai,50.0,148.0
34480020,Wan Chai,24.2,102.0
34483633,Wan Chai,8.6,24.0
34484361,Wan Chai,49.2,144.0
34484444,Wan Chai,48.0,139.0
34486467,Wan Chai,49.0,143.0
34491547,Wan Chai,49.8,147.0
34491784,Wan Chai,50.0,148.0
34492575,Wan Chai,6.6,14.0
34495140,Wan Chai,50.6,150.0
34517721,Wan Chai,6.2,12.0
34517875,Wan Chai,50.0,148.0
34517957,Wan Chai,7.4,18.0
34521774,Wan Chai,49.0,143.0
34522304,Wan Chai,48.0,139.0
34527533,Wan Chai,50.0,148.0
34531404,Wan Chai,20.8,85.0
34531734,Wan Chai,20.8,85.0
34548280,Wan Chai,50.0,148.0
34561462,Wan Chai,50.0,148.0
34578770,Wan Chai,52.0,153.0
34583748,Wan Chai,49.0,143.0
34586987,Wan Chai,52.4,154.0
34588753,Wan Chai,5.0,6.0
34593998,Wan Chai,48.8,142.0
34605983,Wan Chai,50.0,148.0
34616380,Wan Chai,50.0,148.0
34616492,Wan Chai,39.8,131.0
34617910,Wan Chai,19.6,79.0
34629768,Wan Chai,52.6,155.0
34632539,Wan Chai,8.6,24.0
34655377,Wan Chai,27.8,118.0
34657577,Wan Chai,11.6,39.0
34668121,Wan Chai,22.6,94.0
34687419,Wan Chai,50.0,148.0
34687577,Wan Chai,49.4,145.0
34690299,Wan Chai,7.4,18.0
34691195,Wan Chai,7.6,19.0
34691575,Wan Chai,16.0,61.0
34702622,Wan Chai,48.0,139.0
34703647,Wan Chai,58.0,156.0
34707592,Wan Chai,7.2,17.0
34721486,Wan Chai,11.8,40.0
34725999,Wan Chai,49.8,147.0
34726274,Wan Chai,49.0,143.0
34734683,Wan Chai,49.0,143.0
34735840,Wan Chai,5.8,10.0
34736388,Wan Chai,7.8,20.0
34758294,Wan Chai,48.0,139.0
34758654,Wan Chai,50.0,148.0
34764583,Wan Chai,48.0,139.0
34769914,Wan Chai,51.8,152.0
34770221,Wan Chai,50.0,148.0
34776125,Wan Chai,20.4,83.0
34793261,Wan Chai,51.0,151.0
34799499,Wan Chai,10.4,33.0
34800609,Wan Chai,9.4,28.0
34800966,Wan Chai,6.6,14.0
34801477,Wan Chai,8.8,25.0
34803018,Wan Chai,10.0,31.0
34805277,Wan Chai,46.8,135.0
34805446,Wan Chai,49.0,143.0
34823155,Wan Chai,5.8,10.0
34828825,Wan Chai,47.6,137.0
34829506,Wan Chai,50.4,149.0
34829695,Wan Chai,48.8,142.0
34830217,Wan Chai,49.8,147.0
34831036,Wan Chai,48.8,142.0
34833200,Wan Chai,20.8,85.0
34847501,Wan Chai,6.4,13.0
34847771,Wan Chai,10.2,32.0
34851079,Wan Chai,5.4,8.0
34853372,Wan Chai,49.8,147.0
34853697,Wan Chai,47.8,138.0
34854171,Wan Chai,5.6,9.0
34854484,Wan Chai,5.6,9.0
34854906,Wan Chai,5.4,8.0
34855062,Wan Chai,50.0,148.0
34855142,Wan Chai,6.8,15.0
34855410,Wan Chai,49.8,147.0
34855470,Wan Chai,6.8,15.0
34856540,Wan Chai,49.8,147.0
34858768,Wan Chai,21.6,89.0
34868123,Wan Chai,16.4,63.0
34875088,Wan Chai,48.0,139.0
34876703,Wan Chai,19.8,80.0
34882225,Wan Chai,49.8,147.0
34885061,Wan Chai,50.0,148.0
34887713,Wan Chai,5.6,9.0
34888576,Wan Chai,4.0,1.0
34893795,Wan Chai,48.8,142.0
34911361,Wan Chai,52.4,154.0
34911593,Wan Chai,50.0,148.0
34914343,Wan Chai,39.8,131.0
34916939,Wan Chai,40.0,132.0
34922245,Wan Chai,49.8,147.0
34954014,Wan Chai,49.6,146.0
34957535,Wan Chai,5.0,6.0
34960149,Wan Chai,50.0,148.0
34960628,Wan Chai,50.0,148.0
34961306,Wan Chai,48.8,142.0
34964751,Wan Chai,52.4,154.0
34980466,Wan Chai,6.8,15.0
34983201,Wan Chai,39.8,131.0
34986520,Wan Chai,11.2,37.0
34987460,Wan Chai,49.0,143.0
34988088,Wan Chai,6.2,12.0
34989071,Wan Chai,7.4,18.0
34989075,Wan Chai,18.6,74.0
34990263,Wan Chai,8.6,24.0
34990405,Wan Chai,12.8,45.0
34991747,Wan Chai,49.0,143.0
34992002,Wan Chai,49.4,145.0
35013023,Wan Chai,49.0,143.0
35013661,Wan Chai,49.8,147.0
35020272,Wan Chai,7.8,20.0
35026505,Wan Chai,46.4,134.0
35026781,Wan Chai,48.0,139.0
35026837,Wan Chai,8.6,24.0
35042156,Wan Chai,5.0,6.0
35046283,Wan Chai,48.0,139.0
35046414,Wan Chai,52.0,153.0
35046508,Wan Chai,50.4,149.0
35048890,Wan Chai,4.6,4.0
35052782,Wan Chai,50.0,148.0
35052992,Wan Chai,49.0,143.0
35054602,Wan Chai,16.6,64.0
35054697,Wan Chai,49.4,145.0
35069680,Wan Chai,10.6,34.0
35075399,Wan Chai,6.6,14.0
35075772,Wan Chai,7.2,17.0
35078376,Wan Chai,16.6,64.0
35078707,Wan Chai,15.2,57.0
35079014,Wan Chai,15.8,60.0
35095278,Wan Chai,17.0,66.0
35097358,Wan Chai,21.6,89.0
35106145,Wan Chai,5.6,9.0
35109091,Wan Chai,49.8,147.0
35109521,Wan Chai,41.4,133.0
35110526,Wan Chai,58.0,156.0
35110744,Wan Chai,49.0,143.0
35111036,Wan Chai,40.0,132.0
35111752,Wan Chai,50.0,148.0
35113171,Wan Chai,49.0,143.0
35114284,Wan Chai,12.2,42.0
35127532,Wan Chai,15.2,57.0
35128188,Wan Chai,4.4,3.0
35128312,Wan Chai,5.8,10.0
35128855,Wan Chai,7.8,20.0
35132963,Wan Chai,16.6,64.0
35143112,Wan Chai,41.4,133.0
35143385,Wan Chai,49.0,143.0
35143975,Wan Chai,47.6,137.0
35144127,Wan Chai,47.0,136.0
35144482,Wan Chai,48.8,142.0
35145051,Wan Chai,47.0,136.0
35145264,Wan Chai,50.0,148.0
35145564,Wan Chai,48.4,140.0
35146024,Wan Chai,50.0,148.0
35146382,Wan Chai,49.0,143.0
35151423,Wan Chai,50.0,148.0
35151643,Wan Chai,50.0,148.0
35151916,Wan Chai,14.6,54.0
35166540,Wan Chai,17.4,68.0
35166668,Wan Chai,15.0,56.0
35175744,Wan Chai,48.8,142.0
35177721,Wan Chai,14.8,55.0
35178610,Wan Chai,47.6,137.0
35178826,Wan Chai,50.0,148.0
35179217,Wan Chai,52.6,155.0
35179458,Wan Chai,49.0,143.0
35179797,Wan Chai,49.8,147.0
35179888,Wan Chai,14.2,52.0
35179973,Wan Chai,52.0,153.0
35180310,Wan Chai,49.8,147.0
35181203,Wan Chai,7.2,17.0
35181498,Wan Chai,48.8,142.0
35181824,Wan Chai,14.8,55.0
35181997,Wan Chai,14.2,52.0
35204906,Wan Chai,6.2,12.0
35205023,Wan Chai,18.6,74.0
35213300,Wan Chai,21.0,86.0
35214832,Wan Chai,49.0,143.0
35215023,Wan Chai,52.6,155.0
35215567,Wan Chai,40.0,132.0
35216702,Wan Chai,48.8,142.0
35216977,Wan Chai,48.0,139.0
35217160,Wan Chai,52.0,153.0
35240242,Wan Chai,8.2,22.0
35245064,Wan Chai,6.4,13.0
35245378,Wan Chai,49.0,143.0
35246607,Wan Chai,49.0,143.0
35246827,Wan Chai,47.8,138.0
35247243,Wan Chai,49.8,147.0
35247612,Wan Chai,48.0,139.0
35247815,Wan Chai,47.0,136.0
35267125,Wan Chai,18.8,75.0
35271339,Wan Chai,20.2,82.0
35275292,Wan Chai,48.6,141.0
35275405,Wan Chai,49.8,147.0
35275556,Wan Chai,52.6,155.0
35275789,Wan Chai,52.0,153.0
35276113,Wan Chai,49.4,145.0
35280943,Wan Chai,11.2,37.0
35318286,Wan Chai,15.2,57.0
35318414,Wan Chai,9.6,29.0
35319672,Wan Chai,49.0,143.0
35319804,Wan Chai,50.0,148.0
35320019,Wan Chai,47.6,137.0
35320246,Wan Chai,48.8,142.0
35320356,Wan Chai,50.0,148.0
35321518,Wan Chai,50.0,148.0
35322959,Wan Chai,49.0,143.0
35323223,Wan Chai,49.4,145.0
35323798,Wan Chai,5.8,10.0
35332164,Wan Chai,6.8,15.0
35353230,Wan Chai,11.8,40.0
35356993,Wan Chai,49.8,147.0
35358609,Wan Chai,50.0,148.0
35358760,Wan Chai,49.8,147.0
35366745,Wan Chai,23.4,98.0
35367339,Wan Chai,49.0,143.0
35367638,Wan Chai,49.4,145.0
35367934,Wan Chai,52.0,153.0
35368419,Wan Chai,48.0,139.0
35368553,Wan Chai,6.0,11.0
35369177,Wan Chai,47.6,137.0
35369439,Wan Chai,49.0,143.0
35369827,Wan Chai,48.8,142.0
35374721,Wan Chai,20.2,82.0
35385215,Wan Chai,15.4,58.0
35388208,Wan Chai,47.0,136.0
35389798,Wan Chai,48.0,139.0
35390720,Wan Chai,49.8,147.0
35391005,Wan Chai,50.0,148.0
35400175,Wan Chai,28.2,120.0
35402756,Wan Chai,49.8,147.0
35402974,Wan Chai,50.0,148.0
35403093,Wan Chai,50.0,148.0
35403357,Wan Chai,49.0,143.0
35405048,Wan Chai,50.0,148.0
35405215,Wan Chai,50.0,148.0
35406068,Wan Chai,5.4,8.0
35406533,Wan Chai,49.8,147.0
35407058,Wan Chai,49.6,146.0
35407519,Wan Chai,49.0,143.0
35413179,Wan Chai,9.0,26.0
35429761,Wan Chai,8.8,25.0
35431470,Wan Chai,50.0,148.0
35431574,Wan Chai,40.0,132.0
35445267,Wan Chai,49.8,147.0
35445582,Wan Chai,51.8,152.0
35445936,Wan Chai,52.6,155.0
35446461,Wan Chai,48.0,139.0
35452871,Wan Chai,8.8,25.0
35468107,Wan Chai,8.2,22.0
35476702,Wan Chai,21.2,87.0
35478228,Wan Chai,11.2,37.0
35483425,Wan Chai,14.2,52.0
35500447,Wan Chai,8.2,22.0
35504924,Wan Chai,12.8,45.0
35511512,Wan Chai,48.4,140.0
35521811,Wan Chai,24.8,105.0
35535086,Wan Chai,47.0,136.0
35535699,Wan Chai,47.0,136.0
35535839,Wan Chai,47.0,136.0
354442,Southern,145.4,87.0
505160,Southern,41.4,9.0
767022,Southern,65.4,31.0
1229847,Southern,49.8,18.0
1229848,Southern,49.8,18.0
1233830,Southern,45.4,11.0
2043058,Southern,46.0,13.0
2076601,Southern,62.2,29.0
2876591,Southern,51.4,20.0
3014180,Southern,47.0,14.0
5526639,Southern,29.0,5.0
5962751,Southern,102.8,71.0
7076447,Southern,144.4,85.0
7810714,Southern,159.0,88.0
8078033,Southern,97.8,69.0
8701833,Southern,97.0,67.0
9068397,Southern,120.0,74.0
9486449,Southern,86.6,50.0
9564389,Southern,125.6,79.0
9890830,Southern,122.2,76.0
9926340,Southern,85.4,47.0
10344180,Southern,124.6,77.0
10466118,Southern,45.6,12.0
10625237,Southern,9.0,1.0
10934700,Southern,159.0,88.0
10996395,Southern,160.4,89.0
11626629,Southern,83.4,45.0
12369059,Southern,16.2,3.0
12416257,Southern,51.4,20.0
12575040,Southern,126.4,81.0
13316800,Southern,94.0,61.0
13474506,Southern,67.4,35.0
13516023,Southern,144.2,84.0
13756031,Southern,124.6,77.0
13888812,Southern,52.8,22.0
14059656,Southern,40.0,7.0
14614406,Southern,71.8,40.0
14696005,Southern,85.0,46.0
14735777,Southern,47.6,15.0
15225155,Southern,82.2,43.0
16023986,Southern,130.8,83.0
16169686,Southern,48.8,16.0
16300515,Southern,87.2,53.0
16580457,Southern,96.0,64.0
17142222,Southern,98.0,70.0
18231847,Southern,121.4,75.0
18255906,Southern,56.2,24.0
18256500,Southern,65.8,32.0
18401109,Southern,50.8,19.0
18423467,Southern,51.8,21.0
18954638,Southern,122.2,76.0
19239399,Southern,53.4,23.0
19777744,Southern,96.0,64.0
20027547,Southern,112.2,73.0
20081089,Southern,94.4,63.0
20432211,Southern,69.4,39.0
20985690,Southern,83.4,45.0
21194576,Southern,34.4,6.0
21588050,Southern,75.0,41.0
21626555,Southern,49.6,17.0
21983265,Southern,145.4,87.0
21988509,Southern,86.6,50.0
21989791,Southern,89.4,55.0
22200228,Southern,87.0,52.0
22757366,Southern,85.0,46.0
22892607,Southern,45.4,11.0
22986816,Southern,93.8,60.0
22986818,Southern,96.2,65.0
22986819,Southern,96.6,66.0
22986823,Southern,93.4,59.0
22986828,Southern,94.2,62.0
22986833,Southern,91.8,56.0
22986835,Southern,94.2,62.0
22986838,Southern,96.6,66.0
23153797,Southern,9.2,2.0
23675459,Southern,60.0,28.0
23685877,Southern,65.8,32.0
23964670,Southern,16.6,4.0
24334539,Southern,125.4,78.0
24999172,Southern,94.4,63.0
25429912,Southern,172.0,90.0
25758463,Southern,93.0,58.0
26086907,Southern,208.8,94.0
26901233,Southern,82.2,43.0
27371656,Southern,53.4,23.0
28236835,Southern,88.6,54.0
29975898,Southern,47.6,15.0
30095764,Southern,92.0,57.0
30279507,Southern,67.6,36.0
30538935,Southern,59.4,27.0
30592517,Southern,68.8,38.0
31403328,Southern,182.2,91.0
31696606,Southern,202.4,92.0
31723713,Southern,62.4,30.0
31773952,Southern,67.2,34.0
31774135,Southern,62.4,30.0
31774170,Southern,58.6,26.0
31774324,Southern,68.2,37.0
32023857,Southern,40.8,8.0
32782147,Southern,86.8,51.0
32796715,Southern,97.4,68.0
33167865,Southern,104.4,72.0
33705613,Southern,82.6,44.0
33722677,Southern,126.8,82.0
34052845,Southern,58.4,25.0
34423871,Southern,86.4,49.0
34546493,Southern,203.4,93.0
34607625,Southern,80.4,42.0
34873662,Southern,52.8,22.0
34878664,Southern,145.2,86.0
35117388,Southern,85.8,48.0
35241452,Southern,62.4,30.0
35255512,Southern,85.4,47.0
35298290,Southern,44.8,10.0
35319177,Southern,66.4,33.0
35528967,Southern,126.2,80.0
470946,Eastern,32.4,35.0
857403,Eastern,63.0,101.0
1396946,Eastern,70.4,130.0
1605590,Eastern,83.6,179.0
1671911,Eastern,85.2,184.0
2029867,Eastern,84.4,182.0
2189832,Eastern,70.6,131.0
2333604,Eastern,61.4,97.0
2688143,Eastern,82.4,177.0
2868081,Eastern,81.0,174.0
2870051,Eastern,82.8,178.0
2999376,Eastern,53.6,80.0
3259371,Eastern,79.8,168.0
3365455,Eastern,84.0,181.0
3546058,Eastern,72.4,139.0
3647187,Eastern,72.4,139.0
3803245,Eastern,72.4,139.0
3968664,Eastern,45.8,56.0
4362354,Eastern,71.8,136.0
4517169,Eastern,65.8,109.0
4551267,Eastern,82.4,177.0
4697290,Eastern,73.6,144.0
4704497,Eastern,81.0,174.0
4749491,Eastern,75.4,152.0
5065457,Eastern,60.8,96.0
5138248,Eastern,74.0,146.0
5248188,Eastern,72.4,139.0
5596491,Eastern,70.8,132.0
5831507,Eastern,56.2,86.0
5831572,Eastern,46.6,59.0
6067518,Eastern,69.2,124.0
6307548,Eastern,31.0,31.0
6348734,Eastern,52.0,75.0
6472002,Eastern,45.2,54.0
6614016,Eastern,46.0,57.0
6616756,Eastern,45.0,53.0
6617061,Eastern,46.0,57.0
7012712,Eastern,72.0,137.0
7042182,Eastern,68.8,122.0
7424265,Eastern,78.0,161.0
7440659,Eastern,68.8,122.0
7701129,Eastern,77.0,157.0
7957856,Eastern,49.0,67.0
8125259,Eastern,79.6,167.0
8675100,Eastern,52.6,78.0
8684836,Eastern,19.0,5.0
8973854,Eastern,77.4,158.0
9370594,Eastern,75.4,152.0
9478879,Eastern,52.2,76.0
9496996,Eastern,65.2,107.0
9700071,Eastern,80.6,172.0
9718295,Eastern,65.4,108.0
9798447,Eastern,30.8,30.0
9798597,Eastern,29.8,26.0
9871809,Eastern,62.2,99.0
9872583,Eastern,59.2,93.0
9887054,Eastern,58.0,88.0
9945542,Eastern,74.8,149.0
9983002,Eastern,26.4,18.0
10596156,Eastern,20.0,7.0
10602388,Eastern,58.6,91.0
10839801,Eastern,55.8,85.0
10970701,Eastern,56.2,86.0
11169592,Eastern,75.4,152.0
11347935,Eastern,80.8,173.0
11468859,Eastern,70.0,128.0
11534472,Eastern,67.8,117.0
12496100,Eastern,69.6,126.0
12498846,Eastern,77.0,157.0
12712325,Eastern,48.0,64.0
13036329,Eastern,72.6,140.0
13131535,Eastern,47.0,61.0
13167606,Eastern,78.4,163.0
13256759,Eastern,37.0,42.0
13321195,Eastern,23.6,13.0
13349788,Eastern,70.2,129.0
13399094,Eastern,84.0,181.0
13440778,Eastern,72.0,137.0
13440979,Eastern,71.4,134.0
13441096,Eastern,69.4,125.0
13468045,Eastern,22.2,9.0
14377892,Eastern,67.4,115.0
14460432,Eastern,52.6,78.0
14765320,Eastern,52.8,79.0
14875134,Eastern,76.6,155.0
15107012,Eastern,83.6,179.0
15118186,Eastern,61.6,98.0
15294219,Eastern,76.4,154.0
15607812,Eastern,47.6,62.0
15673063,Eastern,80.2,170.0
15710391,Eastern,30.4,28.0
15721691,Eastern,72.6,140.0
15907956,Eastern,75.0,150.0
16022103,Eastern,30.6,29.0
16079701,Eastern,46.2,58.0
16183619,Eastern,37.6,44.0
16201933,Eastern,59.4,94.0
16231813,Eastern,69.4,125.0
16246994,Eastern,15.6,1.0
16251380,Eastern,46.2,58.0
16281923,Eastern,74.6,148.0
16355010,Eastern,83.8,180.0
16442274,Eastern,62.4,100.0
16666452,Eastern,31.4,33.0
16697833,Eastern,64.4,105.0
16965535,Eastern,78.6,164.0
17081150,Eastern,51.6,74.0
17206467,Eastern,84.8,183.0
17305716,Eastern,22.8,10.0
17526068,Eastern,30.0,27.0
17724994,Eastern,78.4,163.0
17743460,Eastern,73.4,143.0
17928725,Eastern,81.6,176.0
17957331,Eastern,45.2,54.0
18063872,Eastern,47.6,62.0
18244351,Eastern,69.4,125.0
18260639,Eastern,70.4,130.0
18561555,Eastern,66.6,112.0
18589914,Eastern,75.0,150.0
18641820,Eastern,69.6,126.0
18795520,Eastern,29.4,25.0
18805601,Eastern,70.4,130.0
19090742,Eastern,70.2,129.0
19234098,Eastern,27.6,21.0
19328640,Eastern,73.6,144.0
19337715,Eastern,37.2,43.0
19424396,Eastern,81.4,175.0
19438260,Eastern,54.0,81.0
19462409,Eastern,45.0,53.0
19562806,Eastern,27.6,21.0
19738394,Eastern,81.6,176.0
20057865,Eastern,40.8,48.0
20130097,Eastern,45.6,55.0
20144844,Eastern,69.4,125.0
20145169,Eastern,71.4,134.0
20145317,Eastern,71.6,135.0
20157285,Eastern,71.8,136.0
20157414,Eastern,70.0,128.0
20260533,Eastern,46.0,57.0
20512692,Eastern,54.8,83.0
20513322,Eastern,52.4,77.0
20574844,Eastern,73.0,142.0
20771871,Eastern,41.4,49.0
20791526,Eastern,70.4,130.0
21036314,Eastern,54.0,81.0
21327201,Eastern,32.8,37.0
21347924,Eastern,70.2,129.0
21595672,Eastern,58.0,88.0
21613509,Eastern,69.4,125.0
21701544,Eastern,77.0,157.0
21701646,Eastern,77.4,158.0
21839698,Eastern,46.8,60.0
21842369,Eastern,57.6,87.0
21921663,Eastern,101.2,187.0
22117291,Eastern,81.0,174.0
22235231,Eastern,73.8,145.0
22411283,Eastern,76.8,156.0
22422675,Eastern,52.6,78.0
22500000,Eastern,77.0,157.0
22516385,Eastern,30.6,29.0
22679147,Eastern,75.2,151.0
22692590,Eastern,68.4,120.0
22695327,Eastern,74.8,149.0
22754616,Eastern,69.4,125.0
22754814,Eastern,74.6,148.0
22952950,Eastern,72.6,140.0
22958309,Eastern,80.0,169.0
23089837,Eastern,25.8,16.0
23093549,Eastern,69.6,126.0
23182725,Eastern,69.6,126.0
23315645,Eastern,68.0,118.0
23575550,Eastern,80.0,169.0
23606658,Eastern,77.4,158.0
23634389,Eastern,26.8,19.0
23820520,Eastern,40.2,47.0
23829653,Eastern,26.4,18.0
23908681,Eastern,72.8,141.0
23966008,Eastern,86.0,185.0
24022518,Eastern,58.4,90.0
24026991,Eastern,66.4,111.0
24270434,Eastern,73.8,145.0
24341008,Eastern,66.8,113.0
24526931,Eastern,92.0,186.0
24581684,Eastern,58.2,89.0
24584113,Eastern,59.4,94.0
24616305,Eastern,74.8,149.0
24661396,Eastern,77.4,158.0
24700466,Eastern,77.8,160.0
24725632,Eastern,32.4,35.0
24788638,Eastern,68.4,120.0
24855499,Eastern,77.0,157.0
24856000,Eastern,74.0,146.0
24866553,Eastern,70.4,130.0
24897272,Eastern,73.6,144.0
25011584,Eastern,80.4,171.0
25044406,Eastern,27.4,20.0
25089404,Eastern,31.4,33.0
25144014,Eastern,47.8,63.0
25224541,Eastern,75.2,151.0
25295108,Eastern,73.4,143.0
25297562,Eastern,76.6,155.0
25298545,Eastern,52.2,76.0
25339789,Eastern,63.6,103.0
25369421,Eastern,75.4,152.0
25369697,Eastern,52.4,77.0
25426338,Eastern,31.0,31.0
25430052,Eastern,48.8,66.0
25464693,Eastern,31.2,32.0
